ID,Group,Credit,Title,Prof,Time,Description,URL
28416,2,3,کنترل اتوماتیک ,محمود سعادت فومنی,یک‌شنبه و سه‌شنبه 13:30 تا 15,,cw.sharif.edu
28461,1,3,مکانیک سیالات ۱ ,مجتبی تقی پور,شنبه و دوشنبه 9 تا 10:30,,vc.sharif.edu/mtaghipoor
28462,1,3,مکانیک سیالات ۲ ,محمد صادق کریمی,شنبه و دوشنبه 7:30 تا 9,"اخد همزمان درس با آز سیالات
 الزامی است .امکان حذف w بدون حذف آزمایشگاه مربوطه وجود ندارد.",cw.sharif.edu
28462,2,3,مکانیک سیالات ۲ ,علی حاجی لوی بنیسی,شنبه و دوشنبه 9 تا 10:30,همزمان با آز سیالات اخذ شود امکان حذف w بدون حذف آزمایشگاه مربوطه وجود ندارد.,cw.sharif.edu
28462,3,3,مکانیک سیالات ۲ ,بهار دهقانی فیروزآبادی,یک‌شنبه و سه‌شنبه 15 تا 16:30,همزمان با آز سیالات اخذ شود امکان حذف w بدون حذف آزمایشگاه مربوطه وجود ندارد.,vc.sharif.edu/firoozabadi
28466,1,3,توربوماشین‌ها ,محمد صادق کریمی,شنبه و دوشنبه 10:30 تا 12,,cw.sharif.edu
28468,1,3,نیروگاه‌های آبی ,مجید عباس پورطهرانی فرد,شنبه و دوشنبه 13:30 تا 15,,vc.sharif.ir/abbpor
28512,1,3,دینامیک ماشین,سعید بهزادی پور,شنبه و دوشنبه 7:30 تا 9,,cw.sharif.edu
28536,1,3,ابزارشناسی و ماشین‌کاری,جواد اکبری,شنبه و دوشنبه 15 تا 16:30,,cw.sharif.edu
28537,1,3,شکل‌دهی فلزات,احمد عاصم پور,شنبه و دوشنبه 13:30 تا 15,,vc.sharif.edu/assem
28550,1,1,آز مکاترونیک ,غلامرضا وثوقی,شنبه 16:30 تا 18:30,,
28550,2,1,آز مکاترونیک ,غلامرضا وثوقی,یک‌شنبه 16:30 تا 18:30,,
28550,3,1,آز مکاترونیک ,غلامرضا وثوقی,دوشنبه 16:30 تا 18:30,,
28551,1,3,مکاترونیک,غلامرضا وثوقی,یک‌شنبه و سه‌شنبه 10:30 تا 12,,vc.sharif.edu/vossough
28558,1,3,پایش ماشین‌ها و عیب‌یابی,مهدی بهزاد,شنبه و دوشنبه 7:30 تا 9,,vc.sharif.edu/m-behzad
28567,1,4,دینامیک مکانیک ,علیرضا طاهری,یک‌شنبه و سه‌شنبه 10:30 تا 12:30,,vc.sharif.edu/artaheri
28567,2,4,دینامیک مکانیک ,حسن ظهور,یک‌شنبه و سه‌شنبه 10:30 تا 12:30,,vc.sharif.edu/zohoor
28567,3,4,دینامیک مکانیک ,حسین نجات پیش کناری,یک‌شنبه و سه‌شنبه 13 تا 15,,vc.sharif.edu/nejat
28568,1,3,ارتعاشات ,حسن صیادی,شنبه و دوشنبه 13:30 تا 15,,vc.sharif.edu/sayyaadi
28568,2,3,ارتعاشات ,مهدی بهزاد,شنبه و دوشنبه 15 تا 16:30,,vc.sharif.edu/m-behzad
28568,3,3,ارتعاشات ,محمدتقی احمدیان,یک‌شنبه و سه‌شنبه 13:30 تا 15,,cw.sharif.edu
28569,1,2,اندازه‌گیری و سیستم‌های کنترل ,عبدالرضا پاشاروش,یک‌شنبه 15 تا 17,دانشجویان مکانیک همزمان با آز اندازه گیری اخذ شود امکان حذف w بدون حذف آزمایشگاه مربوطه وجود ندارد.,
28569,2,2,اندازه‌گیری و سیستم‌های کنترل ,حسین نجات پیش کناری,دوشنبه 15 تا 17,دانشجویان مکانیک همزمان با آز اندازه گیری اخذ شود امکان حذف w بدون حذف آزمایشگاه مربوطه وجود ندارد.,vc.sharif.edu/nejat
28574,1,3,ارتعاشات غیرخطی,حامد مرادی,شنبه و دوشنبه 9 تا 10:30,درس ریاضیات پیشرفته1 (28031) میتواند بصورت همنیاز اخذ گردد.,cw.sharif.edu
28591,1,3,اجزاء محدود ۲,رضا نقدآبادی,شنبه و دوشنبه 10:30 تا 12,,vc.sharif.edu/naghdabd
28593,1,3,شکست خستگی و خزش ,غلامحسین فرهی,شنبه و دوشنبه 10:30 تا 12,,vc.sharif.edu/farrahi
28604,1,3,مدل‌سازی جریان‌های آشفته,سیامک کاظم زاده حنانی,شنبه و دوشنبه 9 تا 10:30,,vc.sharif.edu/hannani
28615,1,1,آز اندازه‌گیری و سیستم‌های کنترل,علیرضا طاهری,شنبه 10:30 تا 12:30,دانشجویان مکانیک باید همزمان با درس اندازه گیری اخذ نمایند,
28615,2,1,آز اندازه‌گیری و سیستم‌های کنترل,علیرضا طاهری,شنبه 13 تا 15,دانشجویان مکانیک باید همزمان با درس اندازه گیری اخذ نمایند,
28615,5,1,آز اندازه‌گیری و سیستم‌های کنترل,علیرضا طاهری,سه‌شنبه 13 تا 15,دانشجویان مکانیک باید همزمان با درس اندازه گیری اخذ نمایند,
28615,6,1,آز اندازه‌گیری و سیستم‌های کنترل,علیرضا طاهری,سه‌شنبه 15 تا 17,دانشجویان مکانیک باید همزمان با درس اندازه گیری اخذ نمایند,
28637,2,2,محاسبات عددی,کیوان محمدی,دوشنبه 13 تا 15,,vc.sharif.ir/kaivan-mohammadi
28637,3,2,محاسبات عددی,امیر نورانی,شنبه 15 تا 17,,vc.sharif.ir/nourani
28651,1,3,طراحی اجزاء ماشین ۱,سعید خدایگان,یک‌شنبه و سه‌شنبه 10:30 تا 13,,cw.sharif.edu
28651,2,3,طراحی اجزاء ماشین ۱,کیوان محمدی,یک‌شنبه و سه‌شنبه 10:30 تا 13,,vc.sharif.ir/kaivan-mohammadi
28654,1,3,طراحی اجزاء ماشین ۲,امیر نورانی,شنبه و دوشنبه 10:30 تا 13,,vc.sharif.ir/nourani
28654,2,3,طراحی اجزاء ماشین ۲,محمد دورعلی,یک‌شنبه و سه‌شنبه 10:30 تا 13,,vc.sharif.edu/durali
28657,1,3,یادگیری ماشین کاربردی,سعید خدایگان,یک‌شنبه و سه‌شنبه 13:30 تا 15,مخصوص دانشجویان ارشد مکانیک,cw.sharif.edu
28663,1,3,طراحی مکانیزم‌ها,حسن صیادی,شنبه و دوشنبه 10:30 تا 12,,vc.sharif.edu/sayyaadi
28675,1,3,طراحی به ‌کمک کامپیوتر,احمد عاصم پور,شنبه و دوشنبه 10:30 تا 12,,vc.sharif.edu/assem
28701,1,1,آز مقاومت مصالح,محسن اصغری,دوشنبه 13 تا 15,همزمان با مقاومت 2 اخذ شود,
28701,2,1,آز مقاومت مصالح,محسن اصغری,دوشنبه 15 تا 17,همزمان با مقاومت 2 اخذ شود,
28702,1,1,آز ترمودینامیک ,محمدبهشاد شفیعی,شنبه 13 تا 15,مخصوص دانشجویان مکانیک -همزمان با ترمو دینامیک 2 اخذ شود,
28702,2,1,آز ترمودینامیک ,محمدبهشاد شفیعی,شنبه 15 تا 17,مخصوص دانشجویان مکانیک -همزمان با ترمو دینامیک 2 اخذ شود,
28702,3,1,آز ترمودینامیک ,محمدبهشاد شفیعی,سه‌شنبه 13 تا 15,مخصوص دانشجویان مکانیک -همزمان با ترمو دینامیک 2 اخذ شود,
28702,4,1,آز ترمودینامیک ,محمدبهشاد شفیعی,سه‌شنبه 15 تا 17,مخصوص دانشجویان مکانیک -همزمان با ترمو دینامیک 2 اخذ شود,
28702,5,1,آز ترمودینامیک ,محمدبهشاد شفیعی,یک‌شنبه 13 تا 15,مخصوص دانشجویان مکانیک -همزمان با ترمو دینامیک 2 اخذ شود,
28703,1,1,آز مکانیک سیالات,بیژن فرهانیه,یک‌شنبه 13 تا 15,همزمان با سیالات 2 اخذ شود,
28703,2,1,آز مکانیک سیالات,بیژن فرهانیه,دوشنبه 13 تا 15,همزمان با سیالات 2 اخذ شود,
28703,3,1,آز مکانیک سیالات,بیژن فرهانیه,دوشنبه 15 تا 17,همزمان با سیالات 2 اخذ شود,
28703,4,1,آز مکانیک سیالات,بیژن فرهانیه,سه‌شنبه 13 تا 15,همزمان با سیالات 2 اخذ شود,
28704,1,1,آز انتقال حرارت,محمدحسن سعیدی,دوشنبه 15 تا 17,,
28708,1,1,آز دینامیک و ارتعاشات,سیده مریم هویت طلب,شنبه 12:30 تا 15,,
28708,2,1,آز دینامیک و ارتعاشات,محمدتقی امیدوارطهرانی,شنبه 12:30 تا 15,,
28708,3,1,آز دینامیک و ارتعاشات,سیده مریم هویت طلب,دوشنبه 16:30 تا 19,,
28708,4,1,آز دینامیک و ارتعاشات,محمدتقی امیدوارطهرانی,دوشنبه 16:30 تا 19,,
28708,5,1,آز دینامیک و ارتعاشات,سیده مریم هویت طلب,شنبه 16:30 تا 19,در صورت رسیدن به حد نصاب تشکیل خواهد شد,
28708,6,1,آز دینامیک و ارتعاشات,محمدتقی امیدوارطهرانی,شنبه 16:30 تا 19,در صورت رسیدن به حد نصاب,
28709,1,1,آز کنترل اتوماتیک,آریا الستی,سه‌شنبه 13 تا 15,,
28709,2,1,آز کنترل اتوماتیک,آریا الستی,سه‌شنبه 15 تا 17,,
28763,1,2,مدیریت و کنترل پروژه,محمدسعید سیف,دوشنبه 13 تا 15,,cw.sharif.edu
28828,1,3,طراحی قالب‌های تزریق پلاستیک,حمید حق شناس گرگانی,شنبه و دوشنبه 15 تا 16:30,,vc.sharif.edu/h-haghshenas
28846,1,3,الکترونیک عملی,عبدالرضا پاشاروش,یک‌شنبه و سه‌شنبه 7:30 تا 9,ظرفیت باقیمانده این درس مخصوص دانشجویان ارشد مکاترونیک ورودی 1401 می باشد.,
28861,1,3,علم مواد ,جواد اکبری,شنبه و دوشنبه 9 تا 10:30,,cw.sharif.edu
28861,2,3,علم مواد ,فرزام فرهمند,شنبه و دوشنبه 9 تا 10:30,,vc.sharif.edu/farahmand
28861,3,3,علم مواد ,غلامحسین فرهی,شنبه و دوشنبه 13:30 تا 15,,vc.sharif.edu/farrahi
28865,1,3,رباتیک,سعید بهزادی پور,شنبه و دوشنبه 9 تا 10:30,,cw.sharif.edu
28897,1,3,بیومکانیک شغلی ,نوید ارجمند,یک‌شنبه و سه‌شنبه 10:30 تا 12,,vc.sharif.edu/arjmand
28904,1,3,بیومکانیک اسکلتی عضلانی,فرزام فرهمند,شنبه و دوشنبه 10:30 تا 12,,vc.sharif.edu/farahmand
28914,1,3,آرشیتکت کشتی (استاتیک) ,مهدی خراسانچی,شنبه و دوشنبه 15 تا 16:30,,vc.sharif.edu/khorasanchi
28937,1,2,مقدمه‌ای بر مهندسی دریا,محمدسعید سیف,شنبه 13 تا 15,,cw.sharif.edu
28939,1,2,کنترل و ناوبری,محمدسعید سیف,دوشنبه 16:30 تا 18:30,,cw.sharif.edu
28955,1,3,تحلیل سازه ,محمدرضا تابش پور,یک‌شنبه و سه‌شنبه 13:30 تا 15,,cw.sharif.edu
28956,1,3,ساختمان کشتی ۱ ,محمدسعید سیف,شنبه و دوشنبه 15 تا 16:30,,cw.sharif.edu
28959,1,3,تحلیل و طراحی سازه‌های فرا‌ساحلی,محمدرضا تابش پور,یک‌شنبه و سه‌شنبه 10:30 تا 12,,cw.sharif.edu
28961,1,3,تئوری امواج,مجید عباس پورطهرانی فرد,شنبه و دوشنبه 15 تا 16:30,,vc.sharif.ir/abbpor
30003,1,1,تربیت بدنی,عابد مهربانی,شنبه 8:30 تا 10:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,2,1,تربیت بدنی,رضا ضیغمی فرد,شنبه 10:30 تا 12:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,3,1,تربیت بدنی,مهرداد بابایی,شنبه 14:30 تا 16:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,4,1,تربیت بدنی,رضا ضیغمی فرد,شنبه 14:30 تا 16:30,تربیت بدنی برادران,cw.sharif.edu
30003,5,1,تربیت بدنی,مجید قلی پوربرزگر,یک‌شنبه 8:30 تا 10:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,6,1,تربیت بدنی,مجید قلی پوربرزگر,یک‌شنبه 10:30 تا 12:30,تربیت بدنی برادران,cw.sharif.edu
30003,7,1,تربیت بدنی,مهرداد بابایی,یک‌شنبه 14:30 تا 16:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,8,1,تربیت بدنی,مجید قلی پوربرزگر,یک‌شنبه 14:30 تا 16:30,تربیت بدنی برادران,cw.sharif.edu
30003,9,1,تربیت بدنی,مهدی بقائیان,دوشنبه 8:30 تا 10:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,10,1,تربیت بدنی,مجید قلی پوربرزگر,دوشنبه 8:30 تا 10:30,تربیت بدنی برادران,cw.sharif.edu
30003,11,1,تربیت بدنی,مهرداد بابایی,دوشنبه 10:30 تا 12:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,12,1,تربیت بدنی,مجید قلی پوربرزگر,دوشنبه 10:30 تا 12:30,تربیت بدنی برادران,cw.sharif.edu
30003,13,1,تربیت بدنی,مجید قلی پوربرزگر,دوشنبه 14:30 تا 16:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,14,1,تربیت بدنی,بهرام حسین زاده,دوشنبه 14:30 تا 16:30,تربیت بدنی برادران,cw.sharif.edu
30003,15,1,تربیت بدنی,عابد مهربانی,سه‌شنبه 8:30 تا 10:30,تربیت بدنی برادران,cw.sharif.edu
30003,16,1,تربیت بدنی,عابد مهربانی,سه‌شنبه 10:30 تا 12:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,17,1,تربیت بدنی,مهرداد بابایی,سه‌شنبه 14:30 تا 16:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,18,1,تربیت بدنی,بهرام حسین زاده,سه‌شنبه 14:30 تا 16:30,تربیت بدنی برادران,cw.sharif.edu
30003,19,1,تربیت بدنی,مهدی بقائیان,چهارشنبه 8:30 تا 10:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,20,1,تربیت بدنی,عابد مهربانی,چهارشنبه 8:30 تا 10:30,تربیت بدنی برادران,cw.sharif.edu
30003,21,1,تربیت بدنی,بهرام حسین زاده,چهارشنبه 10:30 تا 12:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,22,1,تربیت بدنی,عابد مهربانی,چهارشنبه 10:30 تا 12:30,تربیت بدنی برادران,cw.sharif.edu
30003,23,1,تربیت بدنی,حسن فربود,چهارشنبه 14:30 تا 16:30,تربیت بدنی ورودی برادران,cw.sharif.edu
30003,24,1,تربیت بدنی,حسن فربود,شنبه 10:30 تا 12:30,تربیت بدنی برادران,cw.sharif.edu
30003,25,1,تربیت بدنی,رضا ضیغمی فرد,یک‌شنبه 10:30 تا 12:30,تربیت بدنی برادران,cw.sharif.edu
30003,31,1,تربیت بدنی,سپیده سمواتی شریف,شنبه 10:30 تا 12:30,تربیت بدنی ورودی خواهران,cw.sharif.edu
30003,32,1,تربیت بدنی,سپیده سمواتی شریف,شنبه 14:30 تا 16:30,تربیت بدنی ورودی خواهران,cw.sharif.edu
30003,33,1,تربیت بدنی,سپیده سمواتی شریف,یک‌شنبه 10:30 تا 12:30,تربیت بدنی خواهران,cw.sharif.edu
30003,34,1,تربیت بدنی,آرزو تبریزی,یک‌شنبه 14:30 تا 16:30,تربیت بدنی ورودی خواهران,cw.sharif.edu
30003,35,1,تربیت بدنی,آرزو تبریزی,دوشنبه 8:30 تا 10:30,تربیت بدنی ورودی خواهران,cw.sharif.edu
30003,36,1,تربیت بدنی,آرزو تبریزی,دوشنبه 10:30 تا 12:30,تربیت بدنی خواهران,cw.sharif.edu
30003,37,1,تربیت بدنی,آرزو تبریزی,دوشنبه 14:30 تا 16:30,,
30003,38,1,تربیت بدنی,آرزو تبریزی,سه‌شنبه 10:30 تا 12:30,تربیت بدنی خواهران,cw.sharif.edu
30003,39,1,تربیت بدنی,آرزو تبریزی,سه‌شنبه 14:30 تا 16:30,تربیت بدنی خواهران,cw.sharif.edu
30003,40,1,تربیت بدنی,سپیده سمواتی شریف,چهارشنبه 10:30 تا 12:30,تربیت بدنی خواهران,cw.sharif.edu
30004,1,1,ورزش ۱,بهداد خلیلی,شنبه 8:30 تا 10:30,فانکشنال برادران,cw.sharif.edu
30004,2,1,ورزش ۱,بهداد خلیلی,شنبه 10:30 تا 12:30,فوتسال برادران,cw.sharif.edu
30004,3,1,ورزش ۱,عابد مهربانی,شنبه 10:30 تا 12:30,فانکشنال برادران,cw.sharif.edu
